"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1400-1410","16:00 - 21:00","#83477: ","Greentech Exchange Forum","Int Cont Rcv","MECS","LAM5",100,"16:00 - 21:00","1400-1410","#83477: ","Greentech Exchange Forum","Int Cont Rcv","MECS","LAM5",100,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1420-1430","17:00 - 22:00","#84155: ","Mediate BC Dialogue","Contract Rcv","Andrea","JULIAT",30,"17:00 - 22:00","1420-1430","#84155: ","Mediate BC Dialogue","Contract Rcv","Andrea","JULIAT",30,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1415","13:30 - 17:20","#82460: ","POL 455: States and Markets","Credit",,"AKMCKENZ",0,"13:30 - 17:20","1415","#82460: ","POL 455: States and Markets","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1425","10:30 - 12:20","#82890: ","SCFC545-VA1161 James Joyce's Early Fiction: Dubliners and A Portrait of the Artist as a Young Man","Non-Credit",,"AKMCKENZ",42,"10:30 - 12:20","1425","#82890: ","SCFC545-VA1161 James Joyce's Early Fiction: Dubliners and A Portrait of the Artist as a Young Man","Non-Credit",,"AKMCKENZ",42,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1425","13:30 - 17:20","#82651: ","POL 329: Selected Topics","Credit",,"AKMCKENZ",0,"13:30 - 17:20","1425","#82651: ","POL 329: Selected Topics","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1425","17:30 - 20:20","#82543: ","CMNS 262 J100 - Design & Method in Qualitative Communication","Credit",,"AKMCKENZ",0,"17:30 - 20:20","1425","#82543: ","CMNS 262 J100 - Design & Method in Qualitative Communication","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1500","09:00 - 15:30","#81212: ","CT975-VA1161 Kyungwoon 4-week Program","Non-Credit","MECS","CAC25",16,"09:00 - 15:30","1500","#81212: ","CT975-VA1161 Kyungwoon 4-week Program","Non-Credit","MECS","CAC25",16,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1500","16:00 - 22:00","#83533: ","Skillstat Canada","Contract Rcv","MECS","RAM4",0,"16:00 - 22:00","1500","#83533: ","Skillstat Canada","Contract Rcv","MECS","RAM4",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1505/15","10:30 - 12:20","#82643: ","JAPN 100: Introduction to Japanese I","Credit",,"AKMCKENZ",0,"10:30 - 12:20","1505/15","#82643: ","JAPN 100: Introduction to Japanese I","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1505/15","14:30 - 16:20","#82644: ","JAPN 100: Introduction to Japanese I","Credit",,"AKMCKENZ",0,"14:30 - 16:20","1505/15","#82644: ","JAPN 100: Introduction to Japanese I","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1505/15","17:30 - 20:20","#82601: ","FNST 222: Selected Topics in First Nations Studies","Credit",,"AKMCKENZ",0,"17:30 - 20:20","1505/15","#82601: ","FNST 222: Selected Topics in First Nations Studies","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1510","09:00 - 15:30","#81213: ","CT975-VA1161 Kyungwoon 4-week Program","Non-Credit","MECS","CAC25",16,"09:00 - 15:30","1510","#81213: ","CT975-VA1161 Kyungwoon 4-week Program","Non-Credit","MECS","CAC25",16,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1510","18:30 - 21:00","#82014: ","EDIT110-VA1161 Editors and Editing: An Introduction","Non-Credit",,"AKMCKENZ",20,"18:30 - 21:00","1510","#82014: ","EDIT110-VA1161 Editors and Editing: An Introduction","Non-Credit",,"AKMCKENZ",20,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1520","18:00 - 21:30","#82043: ","MGMT310-VA1161 Human Resources Management","Non-Credit",,"AKMCKENZ",44,"18:00 - 21:30","1520","#82043: ","MGMT310-VA1161 Human Resources Management","Non-Credit",,"AKMCKENZ",44,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1525","09:00 - 12:50","#82478: ","PLCY 812 G300","Credit",,"MINNI",15,"09:00 - 12:50","1525","#82478: ","PLCY 812 G300","Credit",,"MINNI",15,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1525","13:30 - 16:20","#82482: ","PUB 607 G100","Credit",,"MINNI",21,"13:30 - 16:20","1525","#82482: ","PUB 607 G100","Credit",,"MINNI",21,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1525","18:30 - 21:20","#82475: ","LS 812 G100","Credit",,"MINNI",17,"18:30 - 21:20","1525","#82475: ","LS 812 G100","Credit",,"MINNI",17,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1530","08:30 - 12:20","#82551: ","CMNS 348: Globalization and Media","Credit",,"AKMCKENZ",0,"08:30 - 12:20","1530","#82551: ","CMNS 348: Globalization and Media","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1530","15:30 - 17:20","#82582: ","ECON 105: Principles of Macroeconomics","Credit",,"AKMCKENZ",0,"15:30 - 17:20","1530","#82582: ","ECON 105: Principles of Macroeconomics","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1530","18:00 - 21:30","#82044: ","MGMT326-VA1161 Labour and Employment Relations","Non-Credit",,"AKMCKENZ",44,"18:00 - 21:30","1530","#82044: ","MGMT326-VA1161 Labour and Employment Relations","Non-Credit",,"AKMCKENZ",44,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1535","15:30 - 17:20","#82547: ","CMNS 323W - Cultural Dimensions in Advertising Tutorials","Credit",,"AKMCKENZ",0,"15:30 - 17:20","1535","#82547: ","CMNS 323W - Cultural Dimensions in Advertising Tutorials","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1535","17:30 - 19:20","#82563: ","CMNS 362: Evaluation Methods for Applied CMNS Research Tutorials","Credit",,"AKMCKENZ",0,"17:30 - 19:20","1535","#82563: ","CMNS 362: Evaluation Methods for Applied CMNS Research Tutorials","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1600","14:30 - 15:20","#82547: ","CMNS 323W - Cultural Dimensions in Advertising Tutorials","Credit",,"AKMCKENZ",0,"14:30 - 15:20","1600","#82547: ","CMNS 323W - Cultural Dimensions in Advertising Tutorials","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1600","17:30 - 20:20","#82574: ","CRIM 101 J100: Introduction to Criminology","Credit",,"AKMCKENZ",0,"17:30 - 20:20","1600","#82574: ","CRIM 101 J100: Introduction to Criminology","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1700","14:30 - 17:20","#82459: ","ASC 101 - Introduction to Asia-Canada Studies I","Credit",,"AKMCKENZ",0,"14:30 - 17:20","1700","#82459: ","ASC 101 - Introduction to Asia-Canada Studies I","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1700","17:30 - 20:20","#82609: ","FPA 386: Film Music: An Overview of the Relationship","Credit",,"AKMCKENZ",0,"17:30 - 20:20","1700","#82609: ","FPA 386: Film Music: An Overview of the Relationship","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1800","10:30 - 12:20","#82659: ","PUB 101: Publication of Self in Everyday Life","Credit",,"AKMCKENZ",0,"10:30 - 12:20","1800","#82659: ","PUB 101: Publication of Self in Everyday Life","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1800","12:30 - 14:20","#82892: ","SCFC581-VA1161 Exploring Everyday Lives and Experiences: European Society 1400-1900","Non-Credit",,"AKMCKENZ",75,"12:30 - 14:20","1800","#82892: ","SCFC581-VA1161 Exploring Everyday Lives and Experiences: European Society 1400-1900","Non-Credit",,"AKMCKENZ",75,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1800","14:30 - 16:20","#82893: ","SCFC932-VA1161 Explorers of the Early 20th Century","Non-Credit",,"AKMCKENZ",33,"14:30 - 16:20","1800","#82893: ","SCFC932-VA1161 Explorers of the Early 20th Century","Non-Credit",,"AKMCKENZ",33,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1800","16:30 - 18:20","#82673: ","PUB 375: Magazine Publishing","Credit",,"AKMCKENZ",0,"16:30 - 18:20","1800","#82673: ","PUB 375: Magazine Publishing","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1800","18:30 - 20:20","#82923: ","AHCP281-VA1161 Introduction to Western Aesthetic Theory","Non-Credit",,"AKMCKENZ",0,"18:30 - 20:20","1800","#82923: ","AHCP281-VA1161 Introduction to Western Aesthetic Theory","Non-Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1900","14:30 - 17:20","#82562: ","CMNS 362 - Evaluation Methods for Applied CMNS Research","Credit",,"AKMCKENZ",0,"14:30 - 17:20","1900","#82562: ","CMNS 362 - Evaluation Methods for Applied CMNS Research","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","1900","17:30 - 20:20","#82545: ","CMNS 323: Cultural Dimensions in Advertising","Credit",,"AKMCKENZ",0,"17:30 - 20:20","1900","#82545: ","CMNS 323: Cultural Dimensions in Advertising","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","Upper Corridor","17:30 - 19:30","#84182: ","Catering for Chartered Professional Accountants of BC","Contract Rcv","MECS","DTA16",6,"17:30 - 19:30","Upper Corridor","#84182: ","Catering for Chartered Professional Accountants of BC","Contract Rcv","MECS","DTA16",6,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","2065","13:30 - 14:30","#84335: ","MECS","Internal","Lynda","LHEWITT",5,"13:30 - 14:30","2065","#84335: ","MECS","Internal","Lynda","LHEWITT",5,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","2065","17:30 - 21:00","#83617: ","Photovoice Research Group","Internal","MECS","LAM5",10,"17:30 - 21:00","2065","#83617: ","Photovoice Research Group","Internal","MECS","LAM5",10,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","2200","14:30 - 15:20","#82547: ","CMNS 323W - Cultural Dimensions in Advertising Tutorials","Credit",,"AKMCKENZ",0,"14:30 - 15:20","2200","#82547: ","CMNS 323W - Cultural Dimensions in Advertising Tutorials","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","2200","16:30 - 19:20","#82493: ","EDUC 323:  Introduction to Counselling Theories","Credit",,"AKMCKENZ",0,"16:30 - 19:20","2200","#82493: ","EDUC 323:  Introduction to Counselling Theories","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","2205","12:30 - 14:20","#82639: ","IS 451: Seminar on Core Texts in International Studies","Credit",,"AKMCKENZ",0,"12:30 - 14:20","2205","#82639: ","IS 451: Seminar on Core Texts in International Studies","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","2205","14:30 - 17:20","#82593: ","ENGL 199W: Introduction to University Writing","Credit",,"AKMCKENZ",0,"14:30 - 17:20","2205","#82593: ","ENGL 199W: Introduction to University Writing","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
"Event Bookings","by Space","Tuesday, January 26, 2016 - Wednesday, January 27, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Tuesday, January 26, 2016","2205","17:30 - 21:20","#82595: ","ENGL 357: Studies in Canadian Literature since 1920","Credit",,"AKMCKENZ",0,"17:30 - 21:20","2205","#82595: ","ENGL 357: Studies in Canadian Literature since 1920","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:09
